Method,Job,AnalyzeLaunchVariance,EvaluateOverhead,MaxAbsoluteError,MaxRelativeError,MinInvokeCount,MinIterationTime,OutlierMode,Affinity,EnvironmentVariables,Jit,LargeAddressAware,Platform,PowerPlanMode,Runtime,AllowVeryLargeObjects,Concurrent,CpuGroups,Force,HeapAffinitizeMask,HeapCount,NoAffinitize,RetainVm,Server,Arguments,BuildConfiguration,Clock,EngineFactory,NuGetReferences,Toolchain,IsMutator,InvocationCount,IterationCount,IterationTime,LaunchCount,MaxIterationCount,MaxWarmupIterationCount,MemoryRandomization,MinIterationCount,MinWarmupIterationCount,RunStrategy,UnrollFactor,WarmupCount,Categories,Count,Mean,Error,StdDev,StdErr,Median,Min,Q1,Q3,Max,Op/s,CI99.9% Margin,Iterations,Kurtosis,MValue,Skewness,Rank,LogicalGroup,Baseline,Exceptions,Code Size
'FastSelectItems: Half Count',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections,2048,924.7263 ns,6.7367 ns,6.3015 ns,1.6270 ns,923.9535 ns,917.4909 ns,919.0312 ns,929.0835 ns,936.3947 ns,"1,081,401.034",6.6865 ns,15.00,1.582,2.000,0.3525,39,*,No,0.0000,"2,338 B"
'FastSelectItems: Half Count',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections,4096,"1,971.2061 ns",35.9431 ns,33.6212 ns,8.6810 ns,"1,955.6892 ns","1,941.0519 ns","1,947.4150 ns","2,000.2996 ns","2,029.8847 ns","507,303.623",3.1595 ns,15.00,1.661,2.000,0.7108,46,*,No,0.0000,"2,327 B"
'FastSelectItems: Half Count',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections,8192,"3,386.4194 ns",65.9244 ns,73.2748 ns,16.8104 ns,"3,391.3528 ns","3,254.4102 ns","3,333.4286 ns","3,428.7888 ns","3,514.1983 ns","295,297.151",1.0948 ns,19.00,2.034,2.000,-0.0630,51,*,No,0.0000,"2,316 B"
'GenerateHashCode : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",64,"1,473.5964 ns",9.4564 ns,8.8455 ns,2.2839 ns,"1,472.3206 ns","1,461.3384 ns","1,467.1058 ns","1,478.7003 ns","1,489.4411 ns","678,611.884",6.3581 ns,15.00,1.866,2.000,0.4212,43,*,No,0.0000,902 B
'GenerateHashCode : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",128,"3,155.9604 ns",27.4748 ns,25.7000 ns,6.6357 ns,"3,158.9931 ns","3,126.5953 ns","3,133.5674 ns","3,168.2898 ns","3,217.2737 ns","316,860.755",4.1821 ns,15.00,2.682,2.000,0.7447,51,*,No,0.0000,889 B
'GenerateHashCode : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",256,"6,863.9897 ns",34.8866 ns,32.6330 ns,8.4258 ns,"6,848.4703 ns","6,827.0638 ns","6,838.2214 ns","6,890.8951 ns","6,916.5131 ns","145,687.865",3.2871 ns,15.00,1.558,2.000,0.5040,60,*,No,0.0000,889 B
'GenerateHashCode : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",512,"14,366.3676 ns",88.5130 ns,82.7952 ns,21.3776 ns,"14,354.6837 ns","14,235.6300 ns","14,308.6304 ns","14,428.7529 ns","14,505.8159 ns","69,607.017",-3.1888 ns,15.00,1.686,2.000,0.2845,66,*,No,0.0000,889 B
'GenerateHashCode : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",1024,"38,135.8801 ns",550.7609 ns,515.1821 ns,133.0194 ns,"38,127.2644 ns","37,211.6089 ns","37,874.5941 ns","38,428.1586 ns","39,086.4563 ns","26,222.025",-59.0097 ns,15.00,2.158,2.000,0.0194,75,*,No,0.0000,900 B
'GenerateHashCode : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",2048,"81,729.7571 ns",712.1777 ns,666.1715 ns,172.0047 ns,"81,815.4724 ns","80,255.0964 ns","81,482.2449 ns","82,182.2205 ns","82,634.5398 ns","12,235.446",-78.5024 ns,15.00,2.693,2.000,-0.7482,81,*,No,0.0000,887 B
'GenerateHashCode : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",4096,"170,927.2095 ns","2,264.8578 ns","2,118.5494 ns",547.0071 ns,"170,457.1167 ns","168,038.3667 ns","169,292.2729 ns","172,672.7905 ns","175,148.0103 ns","5,850.444",-266.0036 ns,15.00,1.890,2.000,0.5481,86,*,No,0.0000,900 B
'GenerateHashCode : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",8192,"347,595.9359 ns","5,210.7900 ns","4,874.1762 ns","1,258.5069 ns","348,621.1182 ns","338,200.1709 ns","345,278.3936 ns","351,229.1504 ns","354,152.5635 ns","2,876.904",-621.7534 ns,15.00,2.125,2.000,-0.5118,90,*,No,0.0000,893 B
'IndexOf: Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",64,484.1470 ns,3.4038 ns,3.0174 ns,0.8064 ns,484.8615 ns,479.7731 ns,481.7961 ns,486.0713 ns,489.8396 ns,"2,065,488.388",6.5968 ns,14.00,1.787,2.000,0.0805,35,*,No,0.0000,514 B
'IndexOf: Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",128,897.8972 ns,3.8037 ns,3.3719 ns,0.9012 ns,896.7464 ns,893.7584 ns,895.3091 ns,899.8466 ns,904.4425 ns,"1,113,713.195",6.5494 ns,14.00,1.994,2.000,0.6034,39,*,No,0.0000,514 B
'IndexOf: Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",256,"1,740.1110 ns",10.2407 ns,9.5792 ns,2.4733 ns,"1,744.0075 ns","1,722.1130 ns","1,731.0733 ns","1,747.4419 ns","1,753.6448 ns","574,675.985",6.2633 ns,15.00,1.664,2.000,-0.3890,44,*,No,0.0000,527 B
'IndexOf: Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",512,"3,964.1645 ns",37.3013 ns,34.8917 ns,9.0090 ns,"3,954.2572 ns","3,909.8244 ns","3,940.0841 ns","3,985.8807 ns","4,027.8542 ns","252,259.964",2.9955 ns,15.00,1.982,2.000,0.3554,53,*,No,0.0000,514 B
'IndexOf: Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",1024,"9,890.0454 ns",190.4902 ns,178.1846 ns,46.0071 ns,"9,946.0587 ns","9,609.9625 ns","9,751.9073 ns","10,002.4635 ns","10,208.1238 ns","101,111.771",-15.5035 ns,15.00,1.748,2.000,0.0489,64,*,No,0.0000,507 B
'IndexOf: Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",2048,"21,841.6380 ns",429.5264 ns,421.8523 ns,105.4631 ns,"21,933.1558 ns","21,267.9306 ns","21,479.2534 ns","22,194.0041 ns","22,507.4478 ns","45,784.112",-44.7315 ns,16.00,1.304,2.000,-0.0130,70,*,No,0.0000,520 B
'IndexOf: Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",4096,"49,811.1361 ns",976.6791 ns,913.5862 ns,235.8870 ns,"49,727.9785 ns","48,249.4324 ns","49,164.2426 ns","50,585.0403 ns","51,081.2378 ns","20,075.832",-110.4435 ns,15.00,1.629,2.000,0.0443,77,*,No,0.0000,520 B
'IndexOf: Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",8192,"101,958.1083 ns","1,981.9888 ns","2,035.3566 ns",493.6465 ns,"102,936.2549 ns","98,462.1338 ns","100,059.2041 ns","103,296.0205 ns","104,708.5449 ns","9,807.950",-238.3232 ns,17.00,1.684,2.000,-0.5760,82,*,No,0.0000,511 B
'IndexOf: Value',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Value Type,Collections",64,169.3634 ns,1.0085 ns,0.9434 ns,0.2436 ns,169.2262 ns,167.5695 ns,168.7660 ns,169.8718 ns,171.0156 ns,"5,904,462.362",7.3782 ns,15.00,2.233,2.000,0.1483,27,*,No,0.0000,497 B
'IndexOf: Value',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Value Type,Collections",128,334.7620 ns,2.2087 ns,2.0660 ns,0.5334 ns,334.4884 ns,331.1596 ns,333.0855 ns,336.2900 ns,338.1839 ns,"2,987,197.205",7.2333 ns,15.00,1.693,2.000,0.0638,31,*,No,0.0000,497 B
'IndexOf: Value',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Value Type,Collections",256,866.4938 ns,4.6549 ns,4.3542 ns,1.1243 ns,866.7690 ns,858.9969 ns,863.8042 ns,869.0738 ns,875.3716 ns,"1,154,076.360",6.9379 ns,15.00,2.262,2.000,0.1453,39,*,No,0.0000,497 B
'IndexOf: Value',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Value Type,Collections",512,"1,859.2005 ns",17.1510 ns,15.2039 ns,4.0634 ns,"1,858.5951 ns","1,839.5061 ns","1,847.0174 ns","1,867.7259 ns","1,894.9444 ns","537,865.599",4.9683 ns,14.00,2.663,2.000,0.6590,45,*,No,0.0000,497 B
'IndexOf: Value',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Value Type,Collections",1024,"4,275.6188 ns",65.6264 ns,58.1761 ns,15.5482 ns,"4,258.5667 ns","4,208.5350 ns","4,231.2881 ns","4,313.5962 ns","4,384.4482 ns","233,884.274",-0.7741 ns,14.00,1.810,2.000,0.5670,54,*,No,0.0000,494 B
'IndexOf: Value',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Value Type,Collections",2048,"10,490.7308 ns",205.7411 ns,386.4318 ns,58.2568 ns,"10,542.8146 ns","9,625.1076 ns","10,236.4594 ns","10,734.3464 ns","11,217.6582 ns","95,322.244",-7.1284 ns,44.00,2.402,2.000,-0.3908,64,*,No,0.0000,494 B
'IndexOf: Value',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Value Type,Collections",4096,"26,392.2461 ns",524.6670 ns,700.4154 ns,140.0831 ns,"26,690.7349 ns","25,168.5730 ns","25,834.6069 ns","26,964.5721 ns","27,343.7378 ns","37,889.916",-57.5415 ns,25.00,1.685,2.000,-0.4700,71,*,No,0.0000,534 B
'IndexOf: Value',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Value Type,Collections",8192,"53,931.7586 ns","1,037.7483 ns",970.7104 ns,250.6364 ns,"54,357.3242 ns","51,715.3503 ns","53,372.8546 ns","54,477.9144 ns","55,085.3210 ns","18,541.951",-117.8182 ns,15.00,2.548,2.000,-0.8691,78,*,No,0.0000,488 B
'IsNotEmpty: as Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",64,0.0022 ns,0.0047 ns,0.0044 ns,0.0011 ns,0.0000 ns,0.0000 ns,0.0000 ns,0.0026 ns,0.0155 ns,"450,934,769,802.784",7.4994 ns,15.00,5.607,2.364,1.8536,7,*,No,0.0000,34 B
'IsNotEmpty: as Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",128,0.0001 ns,0.0003 ns,0.0003 ns,0.0001 ns,0.0000 ns,0.0000 ns,0.0000 ns,0.0000 ns,0.0011 ns,"14,108,380,658,724.596",7.5000 ns,15.00,11.387,2.000,3.1328,1,*,No,0.0000,34 B
'IsNotEmpty: as Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",256,0.0189 ns,0.0095 ns,0.0089 ns,0.0023 ns,0.0183 ns,0.0096 ns,0.0120 ns,0.0229 ns,0.0388 ns,"52,902,337,919.305",7.4989 ns,15.00,2.479,2.500,0.7596,8,*,No,0.0000,34 B
'IsNotEmpty: as Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",512,0.0007 ns,0.0026 ns,0.0023 ns,0.0006 ns,0.0000 ns,0.0000 ns,0.0000 ns,0.0000 ns,0.0086 ns,"1,495,432,396,490.321",6.9997 ns,14.00,10.232,2.000,2.9346,7,*,No,0.0000,34 B
'IsNotEmpty: as Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",1024,0.2503 ns,0.0058 ns,0.0049 ns,0.0013 ns,0.2508 ns,0.2420 ns,0.2479 ns,0.2522 ns,0.2593 ns,"3,995,932,601.877",6.4993 ns,13.00,2.169,2.000,-0.1116,10,*,No,0.0000,34 B
'IsNotEmpty: as Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",2048,0.0133 ns,0.0093 ns,0.0087 ns,0.0022 ns,0.0117 ns,0.0014 ns,0.0064 ns,0.0180 ns,0.0332 ns,"75,402,935,569.530",7.4989 ns,15.00,2.469,2.250,0.6888,8,*,No,0.0000,34 B
'IsNotEmpty: as Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",4096,0.0150 ns,0.0095 ns,0.0089 ns,0.0023 ns,0.0121 ns,0.0041 ns,0.0089 ns,0.0196 ns,0.0315 ns,"66,762,920,798.728",7.4989 ns,15.00,2.055,2.000,0.5414,8,*,No,0.0000,34 B
