Method,Job,AnalyzeLaunchVariance,EvaluateOverhead,MaxAbsoluteError,MaxRelativeError,MinInvokeCount,MinIterationTime,OutlierMode,Affinity,EnvironmentVariables,Jit,LargeAddressAware,Platform,PowerPlanMode,Runtime,AllowVeryLargeObjects,Concurrent,CpuGroups,Force,HeapAffinitizeMask,HeapCount,NoAffinitize,RetainVm,Server,Arguments,BuildConfiguration,Clock,EngineFactory,NuGetReferences,Toolchain,IsMutator,InvocationCount,IterationCount,IterationTime,LaunchCount,MaxIterationCount,MaxWarmupIterationCount,MemoryRandomization,MinIterationCount,MinWarmupIterationCount,RunStrategy,UnrollFactor,WarmupCount,Categories,Count,Mean,Error,StdDev,StdErr,Median,Min,Q1,Q3,Max,Op/s,CI99.9% Margin,Iterations,Kurtosis,MValue,Skewness,Rank,LogicalGroup,Baseline,Code Size,Exceptions
SetEquals,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,128,"996,349.735 ns","13,432.7014 ns","11,907.7399 ns","3,182.4774 ns","996,785.352 ns","969,972.754 ns","990,850.195 ns","1,001,617.041 ns","1,019,493.457 ns","1,003.66","-1,584.2387 ns",14.00,2.975,2.000,-0.2770,42,*,No,"6,420 B",0.0000
SetEquals,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,256,"2,014,717.305 ns","27,889.0911 ns","26,087.4732 ns","6,735.7566 ns","2,017,355.664 ns","1,976,174.805 ns","1,989,905.078 ns","2,035,784.961 ns","2,050,264.648 ns",496.35,"-3,360.3783 ns",15.00,1.386,2.000,-0.1861,43,*,No,"6,436 B",0.0000
SetEquals,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,512,"3,977,636.816 ns","78,221.8090 ns","76,824.2757 ns","19,206.0689 ns","4,011,145.312 ns","3,854,468.750 ns","3,907,375.391 ns","4,039,870.312 ns","4,064,310.938 ns",251.41,"-9,595.0345 ns",16.00,1.423,2.000,-0.4674,44,*,No,"6,434 B",0.0000
SetEquals,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,1024,"7,892,011.957 ns","155,665.3876 ns","196,866.8904 ns","41,049.5843 ns","7,846,762.500 ns","7,667,006.250 ns","7,734,877.344 ns","8,006,238.281 ns","8,400,478.125 ns",126.71,"-20,513.2921 ns",23.00,3.398,2.167,1.0175,45,*,No,"6,417 B",0.0000
SetEquals,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,2048,"15,598,269.375 ns","177,816.9841 ns","166,330.1174 ns","42,946.2516 ns","15,583,390.625 ns","15,324,468.750 ns","15,493,560.938 ns","15,746,039.062 ns","15,844,900.000 ns",64.11,"-21,465.6258 ns",15.00,1.589,2.000,-0.0424,46,*,No,"6,421 B",0.0000
SetEquals,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,4096,"32,108,266.250 ns","254,501.1661 ns","238,060.5488 ns","61,466.9694 ns","32,023,350.000 ns","31,697,868.750 ns","31,970,246.875 ns","32,230,146.875 ns","32,548,112.500 ns",31.14,"-30,725.9847 ns",15.00,2.121,2.000,0.4560,47,*,No,"5,986 B",0.0000
SetEquals,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,8192,"65,677,532.770 ns","1,304,423.4148 ns","3,272,543.5429 ns","380,425.4595 ns","65,828,918.750 ns","61,588,137.500 ns","62,350,737.500 ns","68,768,584.375 ns","70,242,512.500 ns",15.23,"-190,175.7298 ns",74.00,1.069,4.000,0.0020,48,*,No,"6,398 B",0.0000
SymmetricExceptWith,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,64,"509,074.095 ns","5,936.3873 ns","4,957.1523 ns","1,374.8667 ns","509,260.693 ns","497,859.717 ns","507,762.646 ns","512,169.482 ns","518,028.760 ns","1,964.35",-680.9333 ns,13.00,3.151,2.000,-0.5480,41,*,No,NA,0.0000
SymmetricExceptWith,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,128,"1,035,264.213 ns","10,039.3705 ns","8,383.3291 ns","2,325.1171 ns","1,036,520.117 ns","1,008,543.555 ns","1,036,117.969 ns","1,038,186.133 ns","1,042,700.977 ns",965.94,"-1,156.0586 ns",13.00,8.023,2.000,-2.3873,42,*,No,NA,0.0000
SymmetricExceptWith,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,256,"2,079,028.932 ns","30,280.2382 ns","28,324.1536 ns","7,313.2650 ns","2,082,176.172 ns","2,035,455.859 ns","2,059,030.859 ns","2,096,307.422 ns","2,143,844.141 ns",480.99,"-3,649.1325 ns",15.00,2.599,2.000,0.4338,43,*,No,NA,0.0000
SymmetricExceptWith,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,512,"4,067,148.438 ns","54,330.5497 ns","45,368.4696 ns","12,582.9495 ns","4,061,387.500 ns","3,988,492.188 ns","4,048,271.875 ns","4,072,265.625 ns","4,166,657.812 ns",245.87,"-6,284.9748 ns",13.00,3.049,2.000,0.6606,44,*,No,NA,0.0000
SymmetricExceptWith,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,1024,"8,041,518.750 ns","125,981.0238 ns","117,842.7279 ns","30,426.8615 ns","8,026,657.812 ns","7,877,953.125 ns","7,943,104.688 ns","8,102,222.656 ns","8,308,103.125 ns",124.35,"-15,205.9308 ns",15.00,2.453,2.000,0.5775,45,*,No,NA,0.0000
SymmetricExceptWith,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,2048,"16,359,996.429 ns","169,878.9304 ns","150,593.2471 ns","40,247.7382 ns","16,347,664.062 ns","16,100,346.875 ns","16,245,877.344 ns","16,468,314.062 ns","16,599,721.875 ns",61.12,"-20,116.8691 ns",14.00,1.749,2.000,-0.1365,46,*,No,NA,0.0000
SymmetricExceptWith,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,4096,"34,797,700.280 ns","694,950.2221 ns","1,419,599.2527 ns","198,783.6561 ns","34,096,264.286 ns","32,913,371.429 ns","33,509,764.286 ns","35,925,571.429 ns","37,806,100.000 ns",28.74,"-99,366.3280 ns",51.00,1.641,3.333,0.2854,47,*,No,NA,0.0000
SymmetricExceptWith,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,8192,"69,784,974.250 ns","1,394,566.3341 ns","3,673,845.7982 ns","408,205.0887 ns","68,118,600.000 ns","65,255,457.143 ns","66,106,342.857 ns","73,328,842.857 ns","75,600,485.714 ns",14.33,"-204,062.0443 ns",81.00,1.092,3.951,0.0272,48,*,No,NA,0.0000
ToArray,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,64,252.154 ns,1.3400 ns,1.1879 ns,0.3175 ns,252.324 ns,249.452 ns,252.037 ns,252.830 ns,254.028 ns,"3,965,830.09",6.8413 ns,14.00,3.238,2.000,-0.9339,15,*,No,693 B,0.0000
ToArray,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,128,464.282 ns,8.8243 ns,8.2543 ns,2.1312 ns,466.397 ns,453.683 ns,457.214 ns,471.047 ns,475.458 ns,"2,153,861.38",6.4344 ns,15.00,1.180,2.000,0.0255,18,*,No,693 B,0.0000
ToArray,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,256,946.409 ns,18.8163 ns,27.5807 ns,5.1216 ns,938.033 ns,902.278 ns,925.985 ns,967.293 ns,"1,013.169 ns","1,056,626.02",11.9392 ns,29.00,2.355,2.000,0.5029,22,*,No,695 B,0.0000
ToArray,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,512,"1,821.144 ns",36.3729 ns,40.4284 ns,9.2749 ns,"1,803.344 ns","1,774.253 ns","1,792.759 ns","1,858.784 ns","1,903.080 ns","549,105.47",4.8625 ns,19.00,1.894,2.833,0.7112,26,*,No,693 B,0.0000
ToArray,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,1024,"3,702.247 ns",46.6761 ns,41.3771 ns,11.0585 ns,"3,690.062 ns","3,642.354 ns","3,680.061 ns","3,725.772 ns","3,790.710 ns","270,106.24",1.4707 ns,14.00,2.464,2.000,0.6851,29,*,No,693 B,0.0000
ToArray,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,2048,"8,226.068 ns",31.9634 ns,28.3347 ns,7.5728 ns,"8,233.685 ns","8,156.232 ns","8,213.501 ns","8,242.396 ns","8,266.294 ns","121,564.76",3.2136 ns,14.00,3.260,2.000,-0.8828,32,*,No,693 B,0.0000
ToArray,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,4096,"19,508.412 ns",67.8828 ns,60.1764 ns,16.0828 ns,"19,499.109 ns","19,376.550 ns","19,473.178 ns","19,553.860 ns","19,606.934 ns","51,259.94",-1.0414 ns,14.00,2.521,2.000,-0.2702,34,*,No,693 B,0.0000
ToArray,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,8192,"42,544.563 ns",344.0054 ns,321.7828 ns,83.0840 ns,"42,423.126 ns","42,164.484 ns","42,313.477 ns","42,796.158 ns","43,198.999 ns","23,504.77",-34.0420 ns,15.00,1.944,2.000,0.6423,37,*,No,683 B,0.0000
ToList,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,64,271.016 ns,0.9788 ns,0.9156 ns,0.2364 ns,271.024 ns,269.503 ns,270.347 ns,271.754 ns,272.417 ns,"3,689,822.21",7.3818 ns,15.00,1.668,2.000,-0.0479,16,*,No,"1,196 B",0.0000
ToList,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,128,520.657 ns,3.2800 ns,3.0681 ns,0.7922 ns,519.794 ns,516.312 ns,518.401 ns,522.975 ns,526.245 ns,"1,920,650.35",7.1039 ns,15.00,1.725,2.000,0.3439,19,*,No,"1,195 B",0.0000
ToList,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,256,"1,013.848 ns",5.0584 ns,4.7316 ns,1.2217 ns,"1,014.661 ns","1,008.387 ns","1,010.067 ns","1,016.603 ns","1,024.740 ns","986,341.58",6.8892 ns,15.00,2.405,2.000,0.6338,23,*,No,"1,195 B",0.0000
ToList,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,512,"2,010.529 ns",6.2281 ns,5.2007 ns,1.4424 ns,"2,009.518 ns","2,004.698 ns","2,005.850 ns","2,013.595 ns","2,022.773 ns","497,381.64",5.7788 ns,13.00,2.800,2.000,0.7951,27,*,No,"1,195 B",0.0000
ToList,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,1024,"4,179.114 ns",36.5295 ns,28.5198 ns,8.2330 ns,"4,187.341 ns","4,094.487 ns","4,181.129 ns","4,192.820 ns","4,199.505 ns","239,285.20",1.8835 ns,12.00,6.528,2.000,-2.1027,30,*,No,"1,195 B",0.0000
ToList,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,2048,"9,272.993 ns",35.1575 ns,31.1662 ns,8.3295 ns,"9,264.014 ns","9,230.684 ns","9,251.794 ns","9,288.724 ns","9,343.883 ns","107,840.05",2.8352 ns,14.00,2.603,2.000,0.8133,32,*,No,"1,195 B",0.0000
ToList,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,4096,"22,236.221 ns",162.5863 ns,152.0833 ns,39.2677 ns,"22,234.406 ns","22,043.787 ns","22,085.997 ns","22,333.160 ns","22,582.166 ns","44,971.67",-12.1339 ns,15.00,2.406,2.000,0.4396,36,*,No,"1,193 B",0.0000
ToList,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,8192,"46,514.672 ns",600.7734 ns,561.9638 ns,145.0984 ns,"46,468.549 ns","45,604.608 ns","46,119.827 ns","47,025.229 ns","47,517.328 ns","21,498.59",-65.0492 ns,15.00,1.768,2.000,0.1198,38,*,No,"1,179 B",0.0000
TryGetValue,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,64,37.602 ns,0.1532 ns,0.1358 ns,0.0363 ns,37.601 ns,37.407 ns,37.499 ns,37.704 ns,37.846 ns,"26,594,276.68",6.9819 ns,14.00,1.594,2.000,0.1138,5,*,No,"1,201 B",0.0000
TryGetValue,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,128,37.944 ns,0.1658 ns,0.1550 ns,0.0400 ns,37.914 ns,37.692 ns,37.816 ns,38.059 ns,38.265 ns,"26,354,750.03",7.4800 ns,15.00,2.064,2.000,0.2954,5,*,No,"1,189 B",0.0000
TryGetValue,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,256,41.426 ns,0.2733 ns,0.2556 ns,0.0660 ns,41.353 ns,41.158 ns,41.235 ns,41.577 ns,42.001 ns,"24,139,368.33",7.4670 ns,15.00,2.546,2.000,0.8342,6,*,No,"1,201 B",0.0000
TryGetValue,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,512,38.806 ns,0.1942 ns,0.1721 ns,0.0460 ns,38.778 ns,38.548 ns,38.715 ns,38.852 ns,39.086 ns,"25,769,392.22",6.9770 ns,14.00,1.950,2.000,0.4388,5,*,No,"1,189 B",0.0000
TryGetValue,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,1024,37.708 ns,0.1697 ns,0.1505 ns,0.0402 ns,37.680 ns,37.465 ns,37.610 ns,37.782 ns,38.047 ns,"26,519,414.11",6.9799 ns,14.00,2.685,2.000,0.6041,5,*,No,"1,189 B",0.0000
TryGetValue,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,2048,38.225 ns,0.2045 ns,0.1708 ns,0.0474 ns,38.181 ns,37.917 ns,38.138 ns,38.367 ns,38.459 ns,"26,161,089.86",6.4763 ns,13.00,1.728,2.000,0.0435,5,*,No,"1,189 B",0.0000
TryGetValue,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,4096,39.173 ns,0.2105 ns,0.1969 ns,0.0508 ns,39.106 ns,38.867 ns,39.060 ns,39.266 ns,39.545 ns,"25,527,916.56",7.4746 ns,15.00,2.141,2.000,0.4549,5,*,No,"1,193 B",0.0000
TryGetValue,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,8192,41.231 ns,0.0883 ns,0.0737 ns,0.0205 ns,41.210 ns,41.146 ns,41.174 ns,41.292 ns,41.352 ns,"24,253,416.53",6.4898 ns,13.00,1.351,2.000,0.2812,6,*,No,804 B,0.0000
UnionWith,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,64,"507,829.911 ns","3,610.0117 ns","3,200.1814 ns",855.2845 ns,"507,825.146 ns","501,791.797 ns","506,546.191 ns","508,935.596 ns","512,862.500 ns","1,969.16",-420.6422 ns,14.00,2.159,2.000,-0.0437,41,*,No,"8,078 B",0.0000
UnionWith,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,128,"1,035,895.195 ns","12,903.2634 ns","12,069.7206 ns","3,116.3885 ns","1,032,725.195 ns","1,017,013.867 ns","1,028,742.578 ns","1,046,656.836 ns","1,053,436.914 ns",965.35,"-1,550.6942 ns",15.00,1.517,2.000,0.0963,42,*,No,"8,087 B",0.0000
UnionWith,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,256,"2,071,109.319 ns","37,040.9160 ns","32,835.8073 ns","8,775.7386 ns","2,058,139.062 ns","2,040,533.203 ns","2,048,917.773 ns","2,091,561.328 ns","2,157,648.047 ns",482.83,"-4,380.8693 ns",14.00,3.724,2.000,1.2721,43,*,No,"8,676 B",0.0000
UnionWith,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Collections<>,512,"4,021,530.000 ns","75,496.3257 ns","70,619.3099 ns","18,233.8274 ns","4,057,379.688 ns","3,889,426.562 ns","3,974,601.562 ns","4,067,809.375 ns","4,133,770.312 ns",248.66,"-9,109.4137 ns",15.00,1.949,2.000,-0.4726,44,*,No,"8,087 B",0.0000
